,CaseType,EMPNUM,WOMEMPNUM,BUSST,islatest,profit_loss,revenue,sales_cost,sales_tax,sales_expense,G_expense,finance_expense,asset_devaluation_losses,fair_value_change,investment_income,operation_profit,non_operating_income,non_operating_expense,total_profit,assets,assets_re,payrol_expense,main_business_income,main_business_cost,other_business_income,other_operating_cost,retained_profits,income_tax_adjuste,incometax_actual,ENTTYPE,INDUSTRYPHY,REGCAPCUR,RECCAP,PARFORM,Unnamed: 0_y,NAME,industry_tax,registertype,economic_type,incometax_rate,collection_type,avg_EMPNUM,std_EMPNUM
2920,0,6.020029999395779,7.604248420689628,0,1,-0.019384497119595445,1625.869754157935,0.5345094779459305,91.58070155095584,0.5897471666823325,1788.3589837429972,0.11556515688881319,0.11604072646564656,-0.48571375206434775,0.25315335624652735,-637.3952332630724,-0.9557945709198168,0.18400394410449072,-638.4464428788633,76767.12842657269,65038.102950860324,-0.03662454727180875,-0.9594310564304294,0.04350368088223039,-0.8784844394231103,-1.1386034318297877,-1.027889499413309,-850.9420529618437,-0.2868269465566239,5,11,1,4.946894741379651,0,131,0,2,8,53,0.25,0,4.901062105172407,0.0
2921,0,0.0,0.0,0,1,0.10612509497313749,21247.26733235664,21653.84882274123,1181.172544289093,-0.08502291234027992,25988.596571980517,312.36180752104667,-0.27723183827577663,1.254767233219182,-0.05367705001118139,-23768.102085678907,-0.3027735805104688,27.126933972570576,-23786.2604297414,234846.48906361443,140156.7850776877,0.0831716935594311,-0.5433083621243698,-0.2619813385518258,0.9716913887724962,0.7775889137698282,-0.059654514515473434,-34819.05956375715,0.23710781736147252,3,11,1,69.96744667258221,0,1065,0,2,14,43,0.25,0,3.6006510665483558,0.8494488843424493
2922,0,0.0,0.0,0,1,-0.047414352959106565,18481.739916199273,26806.885740095426,1024.3746872977895,-0.45809317824556217,23564.742211633904,387.32881155708617,-0.4339135226828586,1.1444870577278676,0.0653636842031814,-26354.170920682598,-0.4136744135689832,33.293318852237846,-26376.570580642976,226277.9529177941,165480.99961606704,-0.11655531415017106,-0.40659179870064366,-0.41569786051261803,1.4361866867145845,0.5953964588477022,-0.312005915877271,-39011.67431389307,0.37637238639510456,3,11,1,62.82030419117201,0,684,0,2,16,47,0.25,0,3.7435939161765597,1.051600600877582
2923,0,0.0,0.0,0,1,0.20750702428065804,23073.34205633639,18251.30419001083,1284.7059975295788,0.1613149756364829,27589.064951421526,262.86117686271376,-0.1737750936654155,1.3275851123131281,-0.13227951643506514,-22060.523666285186,-0.22954588190466796,23.055276790181406,-22075.881474105554,240504.28409611867,123435.23395402185,0.21505121800159976,-0.6335821592159676,-0.16048248745719318,0.6649856522739414,0.8978903922109237,0.10697283941903768,-32050.68063615074,0.14515157495632486,3,11,1,74.68669702523987,0,1317,0,2,13,41,0.25,0,3.5062660594952026,0.7159683273184145
2924,0,0.0,0.0,0,1,0.0701922045575355,20600.04998903274,22859.815845239264,1144.4770872678064,-0.1723326764603761,25421.341092775274,329.90636155644836,-0.3139001073867617,1.2289583253827314,-0.02581790556899788,-24373.32067482219,-0.32872774105329633,28.57005517123015,-24392.47161551981,232841.19156843418,146083.4198163403,0.036429512460588676,-0.5113125372229389,-0.2979556696639326,1.0803973849467234,0.7349503501600693,-0.11871240076864398,-35800.25865233244,0.269699952902235,3,11,1,68.29479843118344,0,976,0,2,14,44,0.25,0,3.6341040313763315,0.8967585208912812
2925,0,0.0,0.0,0,0,0.6980118350188216,30536.706186888252,0.5572460687107952,1709.52453937187,1.377465579146694,33607.838785083826,-2.46414521678682,0.35411447661882856,1.5962950489152834,-0.5146018713673521,-11986.225438808011,0.15165708950719037,1.1293374969253305,-11986.53777281559,251639.6726631277,31350.010043772912,0.8570017267250047,-1.0385085749210536,0.35670729947961904,-0.910611658164557,1.4337079089474265,0.9297509051100765,-15981.396182352359,-0.32339639910128753,5,10,1,92.90677838662266,0,2675,0,1,7,25,0.23226694596655664,0,2.78720335159868,0.0
2926,0,0.0,0.0,0,0,0.5601781806450001,24506.742803581154,0.4472088771010234,1371.9514457910216,1.1054628636872614,26971.430914965913,-1.9775601431564547,0.2841888823375652,1.2810809379039727,-0.41298546184579044,-9619.352598700907,0.12170995994611335,0.9063316588962299,-9619.60325733926,201949.3752662994,25159.446743549343,0.68777296315254,-0.8334383672274284,0.286269710655975,-0.7307967520794166,1.1505992416143789,0.7461566471341579,-12825.612673681524,-0.2595365828873356,7,10,1,74.5608419158153,0,2695,0,1,5,20,0.18640210478953825,0,2.236825257474459,0.0
2927,0,0.0,0.0,0,1,0.8921699430302984,20974.810071693195,1.2925910164679593,1174.34215430523,1.0258437940069793,23083.921044624323,-1.9594402031626168,-0.3827304375846277,0.969151933302259,-0.6269957100049584,-8233.154256783917,-0.1524983763012588,1.1646174589642806,-8233.115283662308,209028.35932405066,57718.665103068575,0.7484704525371986,-0.9693989999803108,-0.3601573305437962,-0.4481397574578865,0.37253755071880357,0.7568101008044726,-10977.109224034624,-0.005874361547947571,5,11,1,100.0,0,1702,0,1,8,103,0.25,0,3.7237061864102774,0.0
2928,0,0.0,0.0,0,1,0.9352413040826609,17338.311373564073,1.5044218047664506,970.7973970250879,0.8861761719658338,19081.581645091956,-1.7475982756025674,-0.6162947425933483,0.7401324877248853,-0.649348354019951,-6805.807009923764,-0.24903729941268687,1.1490413047252868,-6805.653329921462,190125.21678320598,65049.311849974,0.6952799828179599,-0.9240250025399187,-0.5876729876493261,-0.2854768677565066,0.014605313009028897,0.6822274987752022,-9073.926390367935,0.0987606254350279,5,11,1,100.0,0,1407,0,1,8,127,0.25,0,3.944986710013027,0.0
2929,0,0.0,0.0,0,0,0.7170073938332923,31367.72619152414,0.572410855239154,1756.047208907328,1.4149516604863959,34522.43599710974,-2.531203987203812,0.36375127936370905,1.6397363130395526,-0.5286061469729822,-12312.416255157481,0.15578425615227684,1.1600710687187854,-12312.737088962218,258487.74595116542,32203.163141964542,0.8803240056426234,-1.0667703460323028,0.36641466280338475,-0.9353928673676088,1.472724558151445,0.9550529660706182,-16416.310801115298,-0.3321972460372867,5,10,1,95.43512544976163,0,2672,0,1,7,25,0.23858781362440407,0,2.863053763492849,0.0
2930,0,0.0,0.0,0,0,0.6461028658649596,28265.786325661276,0.5158054117754589,1582.3925164891466,1.2750277483375585,31108.528344629984,-2.2808944012109285,0.3277800843900104,1.4775835510617092,-0.4763325307527947,-11094.847133513882,0.14037882345747366,1.0453521798416796,-11095.136240212767,232926.01287853965,29018.60730431708,0.7932691738289994,-0.96127792226293,0.3301800870790647,-0.8428923014096152,1.3270875110007454,0.8606082220883297,-14792.90945498475,-0.29934641475544027,6,10,1,85.99759024466823,0,2682,0,1,6,23,0.21499397561167058,0,2.579927707340047,0.0
2931,0,1.7531572825859985,2.2145144623304462,0,1,0.5268631780807418,23769.726382660163,0.5807793448565116,1330.8545038756524,1.2226054277388856,26159.992177295644,-1.846224178746751,0.30394491662112577,1.0763524295353908,-0.31886267204199586,-9329.830193927986,-0.16264902084263905,0.9151494293326692,-9330.374605345158,214330.3214685981,42857.14442939313,0.6431347946718415,-1.071677098009753,0.28479867466557723,-0.9505321056043561,0.7621808559331824,0.4099577717338768,-12439.907250362696,-0.3302467908691325,5,11,1,72.31856922086942,0,1929,0,2,8,34,0.25,0,3.5536286155826113,0.0
2932,0,0.0,0.0,0,1,-0.292250619513045,14071.789139749108,35023.994354530296,774.3425136354861,-1.0529965226085212,19699.62832559444,506.87230106486214,-0.6837604458301987,0.9686326645681257,0.2551877934167692,-30477.954398744914,-0.5905185164327014,43.12632706221027,-30507.117323545037,212614.43889564578,205863.3653500112,-0.43504294424239387,-0.18858155172150026,-0.6608164919222158,2.1768777345955588,0.3048696850565462,-0.7144091796713561,-45697.27958567468,0.5984457206725893,3,11,1,51.423365454947465,0,75,0,2,18,54,0.25,0,3.971532690901051,1.3739547073986196
2933,0,0.0,0.0,0,1,0.8802941698948704,21977.47709894963,1.2341843554415424,1230.4641644136645,1.064353396517773,24187.458837684717,-2.0178499355417827,-0.31833134196641927,1.0322979057727344,-0.6208325676566978,-8626.706995193588,-0.12588035630843664,1.1689121659237345,-8626.69964941922,214240.39411646908,55697.435785602254,0.7631362986102909,-0.9819096633697145,-0.29742598743025195,-0.4929896885593969,0.47122776967263924,0.7773742538729753,-11501.86086911009,-0.03472465411073894,5,11,1,100.0,0,1783,0,1,8,97,0.25,0,3.6626940142061013,0.0
2934,0,0.0,0.0,0,1,0.23352786651373625,23542.02520946874,17378.00184033146,1311.2790532113731,0.22454043763799936,27999.84363244408,250.15626870406805,-0.1472217261388577,1.346274661393453,-0.15245374661510758,-21622.25395732279,-0.21075114791678745,22.010238982222965,-21636.892975194867,241956.42248935564,119143.45487018282,0.2488996200069905,-0.6567519711138672,-0.13443163589802642,0.5862660852276179,0.9287671550847746,0.14973967289774903,-31340.1442337696,0.12154994405114583,4,11,1,75.89794709439587,0,1381,0,2,13,40,0.25,0,3.4820410581120824,0.6817090018229371
2935,0,0.0,0.0,0,1,0.5406686819009281,29074.195326095996,7069.849884393029,1624.9380007707355,0.9708314215513354,32848.529847241385,100.19202787310564,0.16620482940188083,1.5668794862616016,-0.3905832218951285,-16449.073375216278,0.011095242385086967,9.674982437806833,-16455.228050851,259096.95030773923,68484.81302206035,0.6484341815083576,-0.9302402331364611,0.17306339895683062,-0.34291183272612435,1.293225539661422,0.6545442441149552,-22953.223932158413,-0.1570353567531883,4,11,1,90.19511436308035,0,2144,0,2,10,32,0.25,0,3.1960977127383927,0.2773240448318154
2936,0,0.0,0.0,0,0,0.2924222769664098,12792.925142857119,0.2334504317374465,716.1813500190804,0.5770699018105752,14079.533108760588,-1.0323191082415668,0.14835129773530867,0.6687454416892902,-0.2155852428381232,-5021.461183325683,0.06353461246197267,0.47312011880936966,-5021.592031281389,105420.9146084889,13133.647396784749,0.3590288641543067,-0.4350686147311059,0.14943752453933193,-0.38148799368918673,0.6006318377507909,0.38950611299669136,-6695.181981577365,-0.13548238961505046,11,9,1,38.92199289242318,0,2733,1,0,3,10,0.09730498223105793,0,1.1676597867726952,0.0
2937,0,1.7776603648409428,2.2454657241277944,0,1,0.5237262783873726,23642.562350259504,0.5805136340115715,1323.7378097696555,1.218971155273879,26020.03484262374,-1.834958343403556,0.3028658518978474,1.0673820573973574,-0.31557779416479037,-9279.912733770849,-0.16720376431485934,0.910950729452474,-9280.460055543866,213540.34659517798,42984.5215243329,0.6392311865319518,-1.071032510235017,0.2834130061742049,-0.9501183623296244,0.7512653501651114,0.40170074315738147,-12373.356081314954,-0.3299974466568023,5,11,1,71.93167844840256,0,1919,0,2,8,34,0.25,0,3.5613664310319484,0.0
2938,0,0.0,0.0,0,1,0.5289661611436458,28863.411436820214,7462.605767656273,1612.9871295070334,0.9423966278258297,32663.787708679683,105.90588794397267,0.15426281261887811,1.5584741151326564,-0.3815101355849546,-16646.179230610174,0.002642565771062144,10.144974013415093,-16652.65717227198,258443.87076722767,70414.98243642502,0.6332113219436748,-0.9198199245911517,0.16134738191229078,-0.30750877547255084,1.2793391344785188,0.6353104409957144,-23272.778038946686,-0.1464208434680471,4,11,1,89.65037107807866,0,2115,0,2,10,32,0.25,0,3.2069925784384266,0.2927317116609719
2939,0,3.271626646652343,4.1325810275678325,0,1,0.3324677941461726,15889.301977172301,0.5643130989555382,889.8290907887979,0.9973875820260725,17486.759856378976,-1.1480742214773616,0.23707468751709881,0.5204535783559872,-0.1152969993915941,-6236.417977784455,-0.44490895662488433,0.6549537090289961,-6237.1427455397325,165375.14794431312,50750.77243657134,0.40122607037057534,-1.0317316422420086,0.19892804292183552,-0.9248922093361361,0.08574101340028184,-0.10173479009060804,-8315.695027167667,-0.31479479411250794,5,11,1,48.34273715540209,0,1289,0,2,8,41,0.25,0,4.033145256891958,0.0
2940,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,2.9834826025187375,0,0,0,0,0,0,0.0,0,0.0,0.0
2941,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,1,2.977007902052324,0,0,0,0,0,0,0.0,0,0.0,0.0
2942,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,2.3427935726944265,0,0,0,0,0,0,0.0,0,0.0,0.0
2943,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,2.889835912497537,0,0,0,0,0,0,0.0,0,0.0,0.0
2944,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,1,2.6759227376079258,0,0,0,0,0,0,0.0,0,0.0,0.0
2945,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1.9834180519837452,0,0,0,0,0,0,0.0,0,0.0,0.0
2946,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0.5922429612605615,0,0,0,0,0,0,0.0,0,0.0,0.0
2947,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,1,1.2838540698920975,0,0,0,0,0,0,0.0,0,0.0,0.0
2948,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1.4619968221307507,0,0,0,0,0,0,0.0,0,0.0,0.0
2949,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,1,2.119533530375635,0,0,0,0,0,0,0.0,0,0.0,0.0
2950,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,1,0.204738841701551,0,0,0,0,0,0,0.0,0,0.0,0.0
2951,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1.8089548762884249,0,0,0,0,0,0,0.0,0,0.0,0.0
2952,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,2.7387216996126855,0,0,0,0,0,0,0.0,0,0.0,0.0
2953,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1.1488004516465962,0,0,0,0,0,0,0.0,0,0.0,0.0
2954,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,2.658484819570196,0,0,0,0,0,0,0.0,0,0.0,0.0
2955,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,1,1.9643305715949237,0,0,0,0,0,0,0.0,0,0.0,0.0
2956,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,1,1.4777641838465734,0,0,0,0,0,0,0.0,0,0.0,0.0
2957,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0.3773324259444726,0,0,0,0,0,0,0.0,0,0.0,0.0
2958,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1.519360258979644,0,0,0,0,0,0,0.0,0,0.0,0.0
2959,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0.8932237019050073,0,0,0,0,0,0,0.0,0,0.0,0.0
2960,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,1,0.021549483002789138,0,0,0,0,0,0,0.0,0,0.0,0.0
2961,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,2.605532640306055,0,0,0,0,0,0,0.0,0,0.0,0.0
2962,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,2.1758054234414415,0,0,0,0,0,0,0.0,0,0.0,0.0
2963,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1.8162717732070608,0,0,0,0,0,0,0.0,0,0.0,0.0
2964,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,1,1.734515464383506,0,0,0,0,0,0,0.0,0,0.0,0.0
2965,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,1.7669367742033626,0,0,0,0,0,0,0.0,0,0.0,0.0
2966,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,1,0.2771669923303355,0,0,0,0,0,0,0.0,0,0.0,0.0
2967,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,1,0.8579020665994306,0,0,0,0,0,0,0.0,0,0.0,0.0
2968,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,1,1.1762843577278888,0,0,0,0,0,0,0.0,0,0.0,0.0
2969,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,2.071881846411654,0,0,0,0,0,0,0.0,0,0.0,0.0
2970,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0.5286288473361158,0,0,0,0,0,0,0.0,0,0.0,0.0
2971,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,0.1348184655450333,0,0,0,0,0,0,0.0,0,0.0,0.0
2972,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,1,0.5364051523493205,0,0,0,0,0,0,0.0,0,0.0,0.0
2973,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,2.995304684425581,0,0,0,0,0,0,0.0,0,0.0,0.0
2974,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,1,1.090795889449779,0,0,0,0,0,0,0.0,0,0.0,0.0
2975,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,2.8465938556736976,0,0,0,0,0,0,0.0,0,0.0,0.0
2976,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,2.2271783389988347,0,0,0,0,0,0,0.0,0,0.0,0.0
2977,0,0.0,0.0,0,1,1.3045124382746518,1.7678356937016735,0.27753833760835467,0.7105594345824235,1.9845726708279126,1.6732847700712372,0.1692075569241428,-0.014555225704423684,-2.0228902076771944,2.1675656627232325,-0.5723778912639248,0.8228647781460419,0.38610643413204454,-0.8203686421609087,-0.35849876418001514,0.6263608542609915,-0.27484391709894407,-0.48244077811928204,0.36557099581762803,-0.2622422552398144,0.4965128888982379,-1.593092437326989,0.0,-0.021864163323781764,53,11,1,0.0,0,0,0,0,23,210,0.0,2,2.0,0.0
2978,0,0.0,0.0,0,1,1.2476469053413204,0.9014791560430137,-0.1989938791532567,0.8029293035599555,1.4123683055101588,0.0001753046095225308,-0.2609146690999649,-0.059700982002469725,-1.4676705721916998,0.9657075859541095,0.37037872545563544,-0.7930240807498554,0.0988397841374748,-0.6553223780905809,-0.39529655802824326,0.025343580358076045,-0.37029532936142723,0.2581155535559596,0.6200946763221784,-0.17957413269941566,0.2553824156233169,-0.8341979882148804,0.0,0.7598594285998483,22,11,1,60.37954529493877,0,0,0,0,14,207,0.0,2,3.8113863588481633,0.0
2979,0,0.0,0.0,0,1,2.0670356388238758,1.7787209099076415,0.2688360620866735,1.0912785046454287,1.4547195292209563,0.26888739151327545,0.15778094406842233,1.135305876866131,-1.005175333931368,-0.9171545087939297,-0.04435085704666508,-0.669112497734542,-0.3707139763531797,-1.3612302490251502,0.7377991593979665,0.8028544109620164,-1.0304144127451158,0.09419777092009807,-0.6594305383716901,0.3593810092432222,0.4524822174164183,-1.6250655013330246,0.0,0.46532040433504973,21,11,1,0.0,0,0,0,0,20,210,0.0,2,4.059769740477821,0.0
2980,0,0.0,0.0,0,0,1.17603116288761,1.6635882753353448,0.22094112998096552,0.6366970118383025,1.7581127333951558,1.5240073694317857,0.11264673420050104,0.0505574941519822,-1.8270977194322024,2.1197517182670174,-0.5307296291994186,0.8103772552261033,0.4204357509332686,-0.6975396594621356,-0.27228169245524203,0.6275453894582782,-0.28635304175916276,-0.5343686617320587,0.29153020483692066,-0.26859750587624215,0.4954615632779887,-1.542943654582208,0.0,-0.03600446154366375,51,11,1,1.1448763806590512,0,0,0,0,23,194,0.02862190951647628,1,1.7710247238681898,0.0
2981,0,0.0,0.0,0,1,1.7411939550080788,1.8227947234276376,0.2603127338218046,0.9271295114028772,1.688730682078078,0.9092149857892009,0.1443010734188967,0.6598696189374067,-1.4717641755804034,0.5428131512128482,-0.2890759910380424,0.02946653070802696,0.002111688317949445,-1.1083434891772495,0.27688235285484897,0.7613285564720392,-0.7186464390645448,-0.21343230975843264,-0.22348531498220098,0.06716182339617793,0.49968024809429346,-1.6768174158278122,0.0,0.24220916322176947,37,11,1,0.0,0,0,0,0,22,210,0.0,2,3.1515166491349387,0.0
2982,0,0.0,0.0,0,1,1.8191133077385553,1.812255240014634,0.2623509390438332,0.966382878728494,1.6327709983789003,0.7560918153674296,0.1475245492602975,0.7735619036340096,-1.360187596099221,0.19368736183267066,-0.2305542457101269,-0.13758645370418754,-0.08704306356120728,-1.1688169449079635,0.38710256411775423,0.7712587399450296,-0.7932003096031446,-0.139867944124826,-0.327734007889321,0.13704094245173876,0.4883936626657323,-1.6644418485499424,0.0,0.2955623232314258,33,11,1,0.0,0,0,0,0,21,210,0.0,2,3.368709526866626,0.0
2983,0,0.0,0.0,0,1,1.7252803842752475,1.8249472158303979,0.25989646851887055,0.919112745149714,1.7001594010487557,0.9404875300025868,0.14364273875606726,0.6366500957907657,-1.4945516054996804,0.6141155651737891,-0.30102796318680825,0.06358397894671786,0.02031987922919215,-1.0959929166749571,0.25437193578058326,0.7593005021883489,-0.7034202051361628,-0.22845645581333662,-0.20219446886697418,0.05289032004212535,0.5019853221132066,-1.6793448940258988,0.0,0.2313127779736712,37,11,1,0.0,0,0,0,0,22,210,0.0,2,3.1071590652827497,0.0
2984,0,0.0,0.0,0,1,1.3119578729965913,1.6828039768104546,0.15960894178749768,0.7358351241762808,1.8705561888822126,1.376113868560107,0.049414775167038294,0.03368361377767179,-1.9439299164604757,2.107563628647839,-0.4049751980800552,0.5727634658671088,0.3994374021030439,-0.7611856549405555,-0.32508591481776294,0.5717122179051646,-0.3327801644197034,-0.4307630806368395,0.38752468358276204,-0.27851984725463275,0.4985582587055039,-1.560383930531095,0.0,0.11979685769134948,50,11,1,12.102500048519305,0,0,0,0,22,210,0.0,2,2.363075001455579,0.0
